code,name,categorie,serial,Commissioning,model,port,aggregat
48VA0LC1V2.1,Клапан шиберный Alfa Laval LKLA-T NC DN40 +ThinkTop D30,Запорная арматура,,2019,,,
48VA0LC1V2.2,Клапан шиберный Alfa laval Valve type KLA-T NC. DN40,Запорная арматура,,2019,,,
48VA0LC1V3,Клапан шиберный Alfa laval Valve type LKLA-T NC,Запорная арматура,,2019,,,
48VA0LC1V3.1,Клапан шиберный Alfa laval Valve type KLA-T NC. DN40,Запорная арматура,,2019,,,
48VA0LC1V5,Клапан шиберный Alfa laval Valve type LKLA-T NC. DN40,Запорная арматура,,2019,,,
48VA0LC1V6,Клапан шиберный Alfa laval Valve type LKLA-T NC. DN40,Запорная арматура,,2019,,,
48VA0LC1V7,Клапан шиберный Alfa laval Valve type LKLA-T NC,Запорная арматура,,2019,,,
48VA0LC1V8,Клапан шиберный Alfa laval Valve type LKLA-T NC. DN25,Запорная арматура,,2019,,,
48VA0LC1V9,Клапан шиберный Alfa laval Valve type LKLA-T NC,Запорная арматура,,2019,,,
48VA0LC2V1,Клапан шиберный Alfa laval Valve type LKLA-T NC. DN25,Запорная арматура,,2019,,,
48VA0LC3V1,Клапан  GEA-SV04-GS-DN40 пневмо. шибер,Запорная арматура,,2019,,,
48VA0LCR1V1,Клапан шиберный Alfa laval Valve type KLA-T NC. DN50,Запорная арматура,,2019,,,
48VA0LCR1V1.1,Клапан шиберный Alfa laval Valve type LKLA-T NC. DN40,Запорная арматура,,2019,,,
48VA0LCR1V10.2,Клапан шиберный Alfa laval Valve type LKLA-T NC. DN50,Запорная арматура,,2019,,,
48VA0LCR1V2,Клапан шиберный Alfa laval Valve type KLA-T NC. DN50,Запорная арматура,,2019,,,
48VA0LCR1V3,Клапан шиберный Alfa laval Valve type KLA-T NC. DN50,Запорная арматура,,2019,,,
48VA0LCR1V4,Клапан шиберный Alfa laval Valve type KLA-T NC. DN50,Запорная арматура,,2019,,,
48VA0LCR1V5,Клапан шиберный Alfa laval Valve type KLA-T NC. DN50,Запорная арматура,,2019,,,
48VA0LCR1V9,Клапан шиберный Alfa laval Valve type LKLA-T NC. DN40,Запорная арматура,,2019,,,
48VA0LCR2V2,Клапан шиберный Alfa laval Valve type LKLA-T NС,Запорная арматура,,2019,,,
48VA0LE1V1,Клапан шиберный Alfa Laval LKLA-T NC +ThinkTop D30,Запорная арматура,,2019,,,
48VA0LE1V2,Клапан плунжерный Burkert 6013 A 3.0 FKM VA G1/8 PN 0-6bar,Запорная арматура,,2019,,,
48VA0LM1V1.1,Клапан шиберный Alfa laval Valve type KLA-T NC. DN50,Запорная арматура,,2019,,,
48VA0LM1V1.2,Клапан шиберный Alfa laval Valve type LKLA-T NС,Запорная арматура,,2019,,,
48VA0LM1V2.1,Клапан шиберный Alfa laval Valve type KLA-T NC. DN50,Запорная арматура,,2019,,,
48VA0LM1V2.2,Клапан шиберный Alfa laval Valve type LKLA-T NС,Запорная арматура,,2019,,,
48VA0LM1V3.1,Клапан шиберный Alfa laval Valve type KLA-T NC. DN50,Запорная арматура,,2019,,,
48VA0LM1V3.2,Клапан шиберный Alfa laval Valve type LKLA-T NС,Запорная арматура,,2019,,,
48VA0LM1V4.1,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2019,,,
48VA0LM1V4.2,Клапан плунжерный Alfa laval Valve type LKLA-T NC. DN25,Запорная арматура,,2019,,,
48VA0LM1V5,Клапан плунжерный Alfa laval Valve type LKLA-T NC. DN25,Запорная арматура,,2019,,,
48VA0LM1V5.1,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2019,,,
48VA0LM1V6,Клапан шиберный Alfa laval Valve type LKLA-T NС,Запорная арматура,,2019,,,
48VA0LS1R1,Клапан,Запорная арматура,,2019,,,
48VA0LS1R1.1,Клапан,Запорная арматура,,2019,,,
48VA0LS1R2,Клапан,Запорная арматура,,2019,,,
48VA0LS1V1,Клапан  Burkert-2301-DN25 пневмо. регулирующий,Запорная арматура,,2019,,,
48VA0LS1V2,Клапан,Запорная арматура,,2019,,,
48VA0LS1V3,Клапан шиберный,Запорная арматура,,2019,,,
48VA0LV1V1,Клапан шиберный Alfa laval Valve type LKLA-T NС,Запорная арматура,,2019,,,
48VA0LV1V2,Клапан шиберный Alfa laval Valve type LKLA-T NС,Запорная арматура,,2019,,,
48VA0LW1BF1,Клапан Электромагнитный Burkert 8012,Запорная арматура,,2019,,,
48VA0LW1R1,Клапан,Запорная арматура,,2019,,,
48VA0LW1R1.1,Клапан,Запорная арматура,,2019,,,
48VA0LW1V1,Клапан  Электромагнитный Burkert 8012,Запорная арматура,,2019,,,
48VA0LW1V1.1,Клапан END-Armaturen D-32547,Запорная арматура,,2019,,,
48VA0LW1V2,Клапан Burkert 2000,Запорная арматура,,2019,,,
48VA0LW1V2.1,Клапан END-Armaturen D-32547,Запорная арматура,,2019,,,
48VA0LW1V3,Клапан запорный Burkert DN40 2000A 40.0 PTFE VA Pilot 5-10bar,Запорная арматура,,2019,,,
48VA0LW1V4,Клапан запорный Burkert DN40 2000A 40.0 PTFE VA Pilot 5-10bar,Запорная арматура,,2019,,,
48VA0LW1V5,Клапан регулирующий Burkert DN40 PN25 2301 A 32N PTFE VA Pilot 5.5-10bar + Burkert 8692-E1-,Запорная арматура,,2019,,,
48VA0LW1V6,Клапан ручной DN40 PN63,Запорная арматура,,2019,,,
48VA0LW2R1,Клапан,Запорная арматура,,2019,,,
48VA0LW2V1,Клапан шиберный,Запорная арматура,,2019,,,
48VA0Q20Q0001,Клапан плунжерный Alfa Laval Unique SSV DN15/DN15 + ThinkTop Basic,Запорная арматура,,2019,,,
48VA0Q21Q0003,Клапан шиберный Alfa Laval LKLA-T NO DN40 + ThinkTop Basic,Запорная арматура,,2019,,,
48VA0Q21Q0004,Клапан плунжерный Alfa Laval Unique DN40/DN40 + ThinkTop Basic,Запорная арматура,,2019,,,
48VA0Q21QC001,Клапан регулирующий Burkert 2050 A FLANSCH F05 Pilot 3.5-6bar DN65,Запорная арматура,,2019,,,
48VA0Q21QC002,Клапан регулирующий Burkert 2050 A FLANSCH F05 Pilot 3.5-6bar DN40,Запорная арматура,,2019,,,
48VA0Q22Q0001,Клапан  GEA-SV04-GS-DN40 пневмо. шибер,Запорная арматура,,2019,,,
48VA0Q22Q0002,Клапан  GEA-SV04-GS-DN40 пневмо. шибер,Запорная арматура,,2019,,,
48VA0Q22Q0004,Клапан плунжерный Alfa Laval Unique DN40/DN40 + ThinkTop Basic,Запорная арматура,,2019,,,
48VA0Q22Q0005,Клапан шиберный Alfa Laval LKLA-T NO DN40 + ThinkTop Basic,Запорная арматура,,2019,,,
48VA0Q22QC001,Клапан регулирующий Samson 3277-03 GI 01 DN40/DN40,Запорная арматура,,2019,,,
48VA0Q22QC002,Клапан регулирующий Burkert 2050 A FLANSCH F05 Pilot 3.5-6bar DN40,Запорная арматура,,2019,,,
48VA0Q23Q0003,Клапан плунжерный Alfa Laval Unique DN65/DN65 + ThinkTop Basic,Запорная арматура,,2019,,,
48VA0Q23Q0004,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
48VA0Q23QC002,Клапан регулирующий Burkert 2050 A FLANSCH F05 Pilot 3.5-6bar DN50,Запорная арматура,,2019,,,
48VA0Q24Q0004,Клапан плунжерный Alfa Laval Unique DN40/DN40 + ThinkTop Basic,Запорная арматура,,2019,,,
48VA0Q24Q0005,Клапан шиберный Alfa Laval LKLA-T NO DN40 + ThinkTop Basic,Запорная арматура,,2019,,,
48VA0Q24Q0006,Клапан плунжерный Alfa Laval Unique SSV + ThinkTop Basic,Запорная арматура,,2019,,,
48VA0Q30Q0001,Клапан плунжерный Burkert 6013 A 3.0 FKM VA G1/4 PN 0-6bar,Запорная арматура,,2019,,,
48VA0Q32Q0001,Клапан запорный Burkert 2000 A 15.0 PTFE VA 4-10bar PN25 DN15,Запорная арматура,,2019,,,
48VA0Q32Q0002,Клапан запорный Burkert 2000 A 15.0 PTFE VA 4-10bar PN25 DN15,Запорная арматура,,2019,,,
48VA0Q32Q0003,Клапан запорный Burkert 2000 A 15.0 PTFE VA 4-10bar PN25 DN15,Запорная арматура,,2019,,,
48VA0Q32Q0004,Клапан запорный Burkert 2000 A 15.0 PTFE VA 4-10bar PN25 DN15,Запорная арматура,,2019,,,
48VA0Q32Q0011,Клапан плунжерный Alfa Laval Unique SSV DN15/DN15 + ThinkTop Basic,Запорная арматура,,2019,,,
48VA0Q32Q0012,Клапан плунжерный Burkert 6013 A 3.0 FKM VA 0-6bar DN15,Запорная арматура,,2019,,,
48VA0Q50Q0001,Клапан плунжерный Alfa Laval Unique SSV + ThinkTop Basic DN15/DN15,Запорная арматура,,2019,,,
48VA0Q50Q0004,Клапан плунжерный Alfa Laval Unique DN40/DN40 + ThinkTop Basic,Запорная арматура,,2019,,,
48VA0Q50Q0005,Клапан шиберный Alfa Laval LKLA-T NO DN40 + ThinkTop Basic,Запорная арматура,,2019,,,
48VA0Q52Q0004,Клапан плунжерный Alfa Laval Unique DN40/DN40 + ThinkTop Basic,Запорная арматура,,2019,,,
48VA0Q52Q0005,Клапан шиберный Alfa Laval LKLA-T NO DN40 + ThinkTop Basic,Запорная арматура,,2019,,,
48VA0Q53Q0004,Клапан  GEA-SV04-GS-DN40 пневмо. шибер,Запорная арматура,,2019,,,
48VA0Q53Q0005,Клапан запорный Burkert 2100 A 40N PTFE VA Pilot 5-10bar DN40 PN25,Запорная арматура,,2019,,,
48VA0Q54Q0001,Клапан плунжерный Alfa Laval Unique SSV,Запорная арматура,,2019,,,
48VA0Q62Q0001,Клапан запорный Burkert 2000 A 15.0 PTFE VA Pilot 4-10bar DN15 PN25,Запорная арматура,,2019,,,
48VA0Q62Q0002,Клапан запорный Burkert 2000 A 15.0 PTFE VA Pilot 4-10bar DN15 PN25,Запорная арматура,,2019,,,
48VA0Q62Q0011,Клапан плунжерный Alfa Laval Unique SSV + ThinkTop Basic DN15/DN15,Запорная арматура,,2019,,,
48VA0Q62Q0012,Клапан плунжерный Burkert 6013 A 3.0 FKM VA G1/4 PN 0-6bar,Запорная арматура,,2019,,,
48VA5501A,Клапан пневматический   Плунжерный  (цех-3.2),Запорная арматура,,2019,,,
48VA5501B,Клапан пневматический Burkert  Запорный  (цех-3.2),Запорная арматура,,2019,,,
48VA5811,Клапан пневматический DN80  Шиберный  (цех-3.2),Запорная арматура,,2019,,,
48VA5851,Клапан пневматический   Плунжерный  (цех-3.2),Запорная арматура,,2019,,,
48VA5871,Клапан пневматический Burkert  Запорный  (цех-3.2),Запорная арматура,,2019,,,
48VA5872,Клапан пневматический Burkert  Запорный  (цех-3.2),Запорная арматура,,2019,,,
